start,end,token,position,line,text
84.735,87.471,choo,-1,0,<1></c><3>おねがい、<i>choo</i></c><2><i>seme</i></c><1></c>
84.735,87.471,choo,-1,-1,<1></c><3>お願い、<i>choo</i></c><2><i>seme</i></c><1></c>
87.471,87.604,se,-1,0,<1></c><3>おねがい、<i>choose</i></c><2><i>me</i></c><1></c>
87.471,87.604,se,-1,-1,<1></c><3>お願い、<i>choose</i></c><2><i>me</i></c><1></c>
87.604,88.105,me,-1,0,<1></c><3>おねがい、<i>chooseme</i></c><1></c>
87.604,88.105,me,-1,-1,<1></c><3>お願い、<i>chooseme</i></c><1></c>
89.973,90.14,お,-1,0,<1></c><3>お</c><2>ねがい、<i>chooseme</i></c><1></c>
89.973,90.14,お,-1,-1,<1></c><3>お</c><2>願い、<i>chooseme</i></c><1></c>
90.14,90.34,ね,-1,0,<1></c><3>おね</c><2>がい、<i>chooseme</i></c><1></c>
90.14,90.541,願,-1,-1,<1></c><3>お願</c><2>い、<i>chooseme</i></c><1></c>
90.34,90.541,が,-1,0,<1></c><3>おねが</c><2>い、<i>chooseme</i></c><1></c>
90.541,90.707,い、,-1,0,<1></c><3>おねがい、</c><2><i>chooseme</i></c><1></c>
90.541,90.707,い、,-1,-1,<1></c><3>お願い、</c><2><i>chooseme</i></c><1></c>
90.707,93.477,choo,-1,0,<1></c><3>おねがい、<i>choo</i></c><2><i>seme</i></c><1></c>
90.707,93.477,choo,-1,-1,<1></c><3>お願い、<i>choo</i></c><2><i>seme</i></c><1></c>
93.477,93.61,se,-1,0,<1></c><3>おねがい、<i>choose</i></c><2><i>me</i></c><1></c>
93.477,93.61,se,-1,-1,<1></c><3>お願い、<i>choose</i></c><2><i>me</i></c><1></c>
93.61,94.845,me,-1,0,<1></c><3>おねがい、<i>chooseme</i></c><1></c>
93.61,94.845,me,-1,-1,<1></c><3>お願い、<i>chooseme</i></c><1></c>
94.845,95.012,ほ,-1,0,<1></c><3>ほ</c><2>らはやく、きょうじゅうにおねがい</c><1></c>
94.845,95.012,ほ,-1,-1,<1></c><3>ほ</c><2>ら早く、今日中にお願い</c><1></c>
95.012,95.779,ら,-1,0,<1></c><3>ほら</c><2>はやく、きょうじゅうにおねがい</c><1></c>
95.012,95.779,ら,-1,-1,<1></c><3>ほら</c><2>早く、今日中にお願い</c><1></c>
95.779,95.979,は,-1,0,<1></c><3>ほらは</c><2>やく、きょうじゅうにおねがい</c><1></c>
95.779,96.18,早,-1,-1,<1></c><3>ほら早</c><2>く、今日中にお願い</c><1></c>
95.979,96.18,や,-1,0,<1></c><3>ほらはや</c><2>く、きょうじゅうにおねがい</c><1></c>
96.18,96.346,く、,-1,0,<1></c><3>ほらはやく、</c><2>きょうじゅうにおねがい</c><1></c>
96.18,96.346,く、,-1,-1,<1></c><3>ほら早く、</c><2>今日中にお願い</c><1></c>
96.346,96.513,きょ,-1,0,<1></c><3>ほらはやく、きょ</c><2>うじゅうにおねがい</c><1></c>
96.346,96.713,今日,-1,-1,<1></c><3>ほら早く、今日</c><2>中にお願い</c><1></c>
96.513,96.713,う,-1,0,<1></c><3>ほらはやく、きょう</c><2>じゅうにおねがい</c><1></c>
96.713,99.349,じゅ,-1,0,<1></c><3>ほらはやく、きょうじゅ</c><2>うにおねがい</c><1></c>
96.713,99.55,中,-1,-1,<1></c><3>ほら早く、今日中</c><2>にお願い</c><1></c>
99.349,99.55,う,-1,0,<1></c><3>ほらはやく、きょうじゅう</c><2>におねがい</c><1></c>
99.55,101.952,に,-1,0,<1></c><3>ほらはやく、きょうじゅうに</c><2>おねがい</c><1></c>
99.55,101.952,に,-1,-1,<1></c><3>ほら早く、今日中に</c><2>お願い</c><1></c>
101.952,102.152,お,-1,0,<1></c><3>ほらはやく、きょうじゅうにお</c><2>ねがい</c><1></c>
101.952,102.152,お,-1,-1,<1></c><3>ほら早く、今日中にお</c><2>願い</c><1></c>
102.152,102.352,ね,-1,0,<1></c><3>ほらはやく、きょうじゅうにおね</c><2>がい</c><1></c>
102.152,102.519,願,-1,-1,<1></c><3>ほら早く、今日中にお願</c><2>い</c><1></c>
102.352,102.519,が,-1,0,<1></c><3>ほらはやく、きょうじゅうにおねが</c><2>い</c><1></c>
102.519,102.719,い,-1,0,<1></c><3>ほらはやく、きょうじゅうにおねがい</c><1></c>
102.519,102.719,い,-1,-1,<1></c><3>ほら早く、今日中にお願い</c><1></c>
102.719,103.854,choo,-1,0,<1></c><3><i>choo</i></c><2><i>semechooseme</i></c><1></c>
102.719,103.854,choo,-1,-1,<1></c><3><i>choo</i></c><2><i>semechooseme</i></c><1></c>
103.854,104.021,se,-1,0,<1></c><3><i>choose</i></c><2><i>mechooseme</i></c><1></c>
103.854,104.021,se,-1,-1,<1></c><3><i>choose</i></c><2><i>mechooseme</i></c><1></c>
104.021,105.722,me,-1,0,<1></c><3><i>chooseme</i></c><2><i>chooseme</i></c><1></c>
104.021,105.722,me,-1,-1,<1></c><3><i>chooseme</i></c><2><i>chooseme</i></c><1></c>
105.722,106.824,choo,-1,0,<1></c><3><i>choosemechoo</i></c><2><i>seme</i></c><1></c>
105.722,106.824,choo,-1,-1,<1></c><3><i>choosemechoo</i></c><2><i>seme</i></c><1></c>
106.824,107.057,se,-1,0,<1></c><3><i>choosemechoose</i></c><2><i>me</i></c><1></c>
106.824,107.057,se,-1,-1,<1></c><3><i>choosemechoose</i></c><2><i>me</i></c><1></c>
107.057,107.758,me,-1,0,<1></c><3><i>choosemechooseme</i></c><1></c>
107.057,107.758,me,-1,-1,<1></c><3><i>choosemechooseme</i></c><1></c>
107.758,107.958,き,59,0,<1></c><3>き</c><2>みがきょうえらんでくれないとなんもできない</c><1></c>
107.758,107.958,き,-1,-1,<1></c><3>き</c><2>みが今日選んでくれないとなんもできない</c><1></c>
107.958,108.158,み,59,0,<1></c><3>きみ</c><2>がきょうえらんでくれないとなんもできない</c><1></c>
107.958,108.158,み,-1,-1,<1></c><3>きみ</c><2>が今日選んでくれないとなんもできない</c><1></c>
108.158,108.325,が,59,0,<1></c><3>きみが</c><2>きょうえらんでくれないとなんもできない</c><1></c>
108.158,108.325,が,-1,-1,<1></c><3>きみが</c><2>今日選んでくれないとなんもできない</c><1></c>
108.325,108.425,きょ,59,0,<1></c><3>きみがきょ</c><2>うえらんでくれないとなんもできない</c><1></c>
108.325,108.525,今日,-1,-1,<1></c><3>きみが今日</c><2>選んでくれないとなんもできない</c><1></c>
108.425,108.525,う,59,0,<1></c><3>きみがきょう</c><2>えらんでくれないとなんもできない</c><1></c>
108.525,108.725,え,59,0,<1></c><3>きみがきょうえ</c><2>らんでくれないとなんもできない</c><1></c>
108.525,108.992,選,-1,-1,<1></c><3>きみが今日選</c><2>んでくれないとなんもできない</c><1></c>
108.725,108.992,ら,59,0,<1></c><3>きみがきょうえら</c><2>んでくれないとなんもできない</c><1></c>
108.992,109.093,ん,59,0,<1></c><3>きみがきょうえらん</c><2>でくれないとなんもできない</c><1></c>
108.992,109.093,ん,-1,-1,<1></c><3>きみが今日選ん</c><2>でくれないとなんもできない</c><1></c>
109.093,109.259,で,59,0,<1></c><3>きみがきょうえらんで</c><2>くれないとなんもできない</c><1></c>
109.093,109.259,で,-1,-1,<1></c><3>きみが今日選んで</c><2>くれないとなんもできない</c><1></c>
109.259,109.359,く,59,0,<1></c><3>きみがきょうえらんでく</c><2>れないとなんもできない</c><1></c>
109.259,109.359,く,-1,-1,<1></c><3>きみが今日選んでく</c><2>れないとなんもできない</c><1></c>
109.359,109.66,れ,59,0,<1></c><3>きみがきょうえらんでくれ</c><2>ないとなんもできない</c><1></c>
109.359,109.66,れ,-1,-1,<1></c><3>きみが今日選んでくれ</c><2>ないとなんもできない</c><1></c>
109.66,109.726,な,59,0,<1></c><3>きみがきょうえらんでくれな</c><2>いとなんもできない</c><1></c>
109.66,109.726,な,-1,-1,<1></c><3>きみが今日選んでくれな</c><2>いとなんもできない</c><1></c>
109.726,109.827,い,59,0,<1></c><3>きみがきょうえらんでくれない</c><2>となんもできない</c><1></c>
109.726,109.827,い,-1,-1,<1></c><3>きみが今日選んでくれない</c><2>となんもできない</c><1></c>
109.827,110.027,と,59,0,<1></c><3>きみがきょうえらんでくれないと</c><2>なんもできない</c><1></c>
109.827,110.027,と,-1,-1,<1></c><3>きみが今日選んでくれないと</c><2>なんもできない</c><1></c>
110.027,110.294,な,59,0,<1></c><3>きみがきょうえらんでくれないとな</c><2>んもできない</c><1></c>
110.027,110.294,な,-1,-1,<1></c><3>きみが今日選んでくれないとな</c><2>んもできない</c><1></c>
110.294,110.394,ん,59,0,<1></c><3>きみがきょうえらんでくれないとなん</c><2>もできない</c><1></c>
110.294,110.394,ん,-1,-1,<1></c><3>きみが今日選んでくれないとなん</c><2>もできない</c><1></c>
110.394,110.594,も,59,0,<1></c><3>きみがきょうえらんでくれないとなんも</c><2>できない</c><1></c>
110.394,110.594,も,-1,-1,<1></c><3>きみが今日選んでくれないとなんも</c><2>できない</c><1></c>
110.594,110.761,で,59,0,<1></c><3>きみがきょうえらんでくれないとなんもで</c><2>きない</c><1></c>
110.594,110.761,で,-1,-1,<1></c><3>きみが今日選んでくれないとなんもで</c><2>きない</c><1></c>
110.761,111.128,き,59,0,<1></c><3>きみがきょうえらんでくれないとなんもでき</c><2>ない</c><1></c>
110.761,111.128,き,-1,-1,<1></c><3>きみが今日選んでくれないとなんもでき</c><2>ない</c><1></c>
111.128,111.328,な,59,0,<1></c><3>きみがきょうえらんでくれないとなんもできな</c><2>い</c><1></c>
111.128,111.328,な,-1,-1,<1></c><3>きみが今日選んでくれないとなんもできな</c><2>い</c><1></c>
111.328,111.695,い,59,0,<1></c><3>きみがきょうえらんでくれないとなんもできない</c><1></c>
111.328,111.695,い,-1,-1,<1></c><3>きみが今日選んでくれないとなんもできない</c><1></c>
111.695,111.962,か,59,0,<1></c><3>か</c><2>んがえてくれないとしんぱいにかんじちゃうんだ</c><1></c>
111.695,112.262,考,-1,-1,<1></c><3>考</c><2>えてくれないと心配に感じちゃうんだ</c><1></c>
111.962,112.096,ん,59,0,<1></c><3>かん</c><2>がえてくれないとしんぱいにかんじちゃうんだ</c><1></c>
112.096,112.262,が,59,0,<1></c><3>かんが</c><2>えてくれないとしんぱいにかんじちゃうんだ</c><1></c>
112.262,112.362,え,59,0,<1></c><3>かんがえ</c><2>てくれないとしんぱいにかんじちゃうんだ</c><1></c>
112.262,112.362,え,-1,-1,<1></c><3>考え</c><2>てくれないと心配に感じちゃうんだ</c><1></c>
112.362,112.629,て,59,0,<1></c><3>かんがえて</c><2>くれないとしんぱいにかんじちゃうんだ</c><1></c>
112.362,112.629,て,-1,-1,<1></c><3>考えて</c><2>くれないと心配に感じちゃうんだ</c><1></c>
112.629,112.83,く,59,0,<1></c><3>かんがえてく</c><2>れないとしんぱいにかんじちゃうんだ</c><1></c>
112.629,112.83,く,-1,-1,<1></c><3>考えてく</c><2>れないと心配に感じちゃうんだ</c><1></c>
112.83,112.996,れ,59,0,<1></c><3>かんがえてくれ</c><2>ないとしんぱいにかんじちゃうんだ</c><1></c>
112.83,112.996,れ,-1,-1,<1></c><3>考えてくれ</c><2>ないと心配に感じちゃうんだ</c><1></c>
112.996,113.297,な,59,0,<1></c><3>かんがえてくれな</c><2>いとしんぱいにかんじちゃうんだ</c><1></c>
112.996,113.297,な,-1,-1,<1></c><3>考えてくれな</c><2>いと心配に感じちゃうんだ</c><1></c>
113.297,113.397,い,59,0,<1></c><3>かんがえてくれない</c><2>としんぱいにかんじちゃうんだ</c><1></c>
113.297,113.397,い,-1,-1,<1></c><3>考えてくれない</c><2>と心配に感じちゃうんだ</c><1></c>
113.397,113.564,と,59,0,<1></c><3>かんがえてくれないと</c><2>しんぱいにかんじちゃうんだ</c><1></c>
113.397,113.564,と,-1,-1,<1></c><3>考えてくれないと</c><2>心配に感じちゃうんだ</c><1></c>
113.564,113.697,し,59,0,<1></c><3>かんがえてくれないとし</c><2>んぱいにかんじちゃうんだ</c><1></c>
113.564,113.764,心,-1,-1,<1></c><3>考えてくれないと心</c><2>配に感じちゃうんだ</c><1></c>
113.697,113.764,ん,59,0,<1></c><3>かんがえてくれないとしん</c><2>ぱいにかんじちゃうんだ</c><1></c>
113.764,114.031,ぱ,59,0,<1></c><3>かんがえてくれないとしんぱ</c><2>いにかんじちゃうんだ</c><1></c>
113.764,114.131,配,-1,-1,<1></c><3>考えてくれないと心配</c><2>に感じちゃうんだ</c><1></c>
114.031,114.131,い,59,0,<1></c><3>かんがえてくれないとしんぱい</c><2>にかんじちゃうんだ</c><1></c>
114.131,114.698,に,59,0,<1></c><3>かんがえてくれないとしんぱいに</c><2>かんじちゃうんだ</c><1></c>
114.131,114.698,に,-1,-1,<1></c><3>考えてくれないと心配に</c><2>感じちゃうんだ</c><1></c>
114.698,114.965,か,59,0,<1></c><3>かんがえてくれないとしんぱいにか</c><2>んじちゃうんだ</c><1></c>
114.698,115.065,感,-1,-1,<1></c><3>考えてくれないと心配に感</c><2>じちゃうんだ</c><1></c>
114.965,115.065,ん,59,0,<1></c><3>かんがえてくれないとしんぱいにかん</c><2>じちゃうんだ</c><1></c>
115.065,115.265,じ,59,0,<1></c><3>かんがえてくれないとしんぱいにかんじ</c><2>ちゃうんだ</c><1></c>
115.065,115.265,じ,-1,-1,<1></c><3>考えてくれないと心配に感じ</c><2>ちゃうんだ</c><1></c>
115.265,115.466,ちゃ,59,0,<1></c><3>かんがえてくれないとしんぱいにかんじちゃ</c><2>うんだ</c><1></c>
115.265,115.466,ちゃ,-1,-1,<1></c><3>考えてくれないと心配に感じちゃ</c><2>うんだ</c><1></c>
115.466,115.732,う,59,0,<1></c><3>かんがえてくれないとしんぱいにかんじちゃう</c><2>んだ</c><1></c>
115.466,115.732,う,-1,-1,<1></c><3>考えてくれないと心配に感じちゃう</c><2>んだ</c><1></c>
115.732,115.833,ん,59,0,<1></c><3>かんがえてくれないとしんぱいにかんじちゃうん</c><2>だ</c><1></c>
115.732,115.833,ん,-1,-1,<1></c><3>考えてくれないと心配に感じちゃうん</c><2>だ</c><1></c>
115.833,116.033,だ,59,0,<1></c><3>かんがえてくれないとしんぱいにかんじちゃうんだ</c><1></c>
115.833,116.033,だ,-1,-1,<1></c><3>考えてくれないと心配に感じちゃうんだ</c><1></c>
116.033,116.2,こ,61,0,<1></c><3>こ</c><2>んなとこでまよってるとしずむよ、しんかいに</c><1></c>
116.033,116.2,こ,-1,-1,<1></c><3>こ</c><2>んなとこで迷ってると沈むよ、深海に</c><1></c>
116.2,116.4,ん,61,0,<1></c><3>こん</c><2>なとこでまよってるとしずむよ、しんかいに</c><1></c>
116.2,116.4,ん,-1,-1,<1></c><3>こん</c><2>なとこで迷ってると沈むよ、深海に</c><1></c>
116.4,116.6,な,61,0,<1></c><3>こんな</c><2>とこでまよってるとしずむよ、しんかいに</c><1></c>
116.4,116.6,な,-1,-1,<1></c><3>こんな</c><2>とこで迷ってると沈むよ、深海に</c><1></c>
116.6,116.8,と,61,0,<1></c><3>こんなと</c><2>こでまよってるとしずむよ、しんかいに</c><1></c>
116.6,116.8,と,-1,-1,<1></c><3>こんなと</c><2>こで迷ってると沈むよ、深海に</c><1></c>
116.8,117.167,こ,61,0,<1></c><3>こんなとこ</c><2>でまよってるとしずむよ、しんかいに</c><1></c>
116.8,117.167,こ,-1,-1,<1></c><3>こんなとこ</c><2>で迷ってると沈むよ、深海に</c><1></c>
117.167,117.534,で,61,0,<1></c><3>こんなとこで</c><2>まよってるとしずむよ、しんかいに</c><1></c>
117.167,117.534,で,-1,-1,<1></c><3>こんなとこで</c><2>迷ってると沈むよ、深海に</c><1></c>
117.534,117.701,ま,61,0,<1></c><3>こんなとこでま</c><2>よってるとしずむよ、しんかいに</c><1></c>
117.534,117.968,迷,-1,-1,<1></c><3>こんなとこで迷</c><2>ってると沈むよ、深海に</c><1></c>
117.701,117.968,よ,61,0,<1></c><3>こんなとこでまよ</c><2>ってるとしずむよ、しんかいに</c><1></c>
117.968,118.102,っ,61,0,<1></c><3>こんなとこでまよっ</c><2>てるとしずむよ、しんかいに</c><1></c>
117.968,118.102,っ,-1,-1,<1></c><3>こんなとこで迷っ</c><2>てると沈むよ、深海に</c><1></c>
118.102,118.302,て,61,0,<1></c><3>こんなとこでまよって</c><2>るとしずむよ、しんかいに</c><1></c>
118.102,118.302,て,-1,-1,<1></c><3>こんなとこで迷って</c><2>ると沈むよ、深海に</c><1></c>
118.302,118.368,る,61,0,<1></c><3>こんなとこでまよってる</c><2>としずむよ、しんかいに</c><1></c>
118.302,118.368,る,-1,-1,<1></c><3>こんなとこで迷ってる</c><2>と沈むよ、深海に</c><1></c>
118.368,118.602,と,61,0,<1></c><3>こんなとこでまよってると</c><2>しずむよ、しんかいに</c><1></c>
118.368,118.602,と,-1,-1,<1></c><3>こんなとこで迷ってると</c><2>沈むよ、深海に</c><1></c>
118.602,118.836,し,61,0,<1></c><3>こんなとこでまよってるとし</c><2>ずむよ、しんかいに</c><1></c>
118.602,119.036,沈,-1,-1,<1></c><3>こんなとこで迷ってると沈</c><2>むよ、深海に</c><1></c>
118.836,119.036,ず,61,0,<1></c><3>こんなとこでまよってるとしず</c><2>むよ、しんかいに</c><1></c>
119.036,119.403,む,61,0,<1></c><3>こんなとこでまよってるとしずむ</c><2>よ、しんかいに</c><1></c>
119.036,119.403,む,-1,-1,<1></c><3>こんなとこで迷ってると沈む</c><2>よ、深海に</c><1></c>
119.403,119.603,よ、,61,0,<1></c><3>こんなとこでまよってるとしずむよ、</c><2>しんかいに</c><1></c>
119.403,119.603,よ、,-1,-1,<1></c><3>こんなとこで迷ってると沈むよ、</c><2>深海に</c><1></c>
119.603,119.703,し,61,0,<1></c><3>こんなとこでまよってるとしずむよ、し</c><2>んかいに</c><1></c>
119.603,119.77,深,-1,-1,<1></c><3>こんなとこで迷ってると沈むよ、深</c><2>海に</c><1></c>
119.703,119.77,ん,61,0,<1></c><3>こんなとこでまよってるとしずむよ、しん</c><2>かいに</c><1></c>
119.77,119.97,か,61,0,<1></c><3>こんなとこでまよってるとしずむよ、しんか</c><2>いに</c><1></c>
119.77,120.17,海,-1,-1,<1></c><3>こんなとこで迷ってると沈むよ、深海</c><2>に</c><1></c>
119.97,120.17,い,61,0,<1></c><3>こんなとこでまよってるとしずむよ、しんかい</c><2>に</c><1></c>
120.17,120.737,に,61,0,<1></c><3>こんなとこでまよってるとしずむよ、しんかいに</c><1></c>
120.17,120.737,に,-1,-1,<1></c><3>こんなとこで迷ってると沈むよ、深海に</c><1></c>
124.641,124.808,し,-1,0,<1></c><3>し</c><2>ずむよ、しんかいに</c><1></c>
124.641,125.008,沈,-1,-1,<1></c><3>沈</c><2>むよ、深海に</c><1></c>
124.808,125.008,ず,-1,0,<1></c><3>しず</c><2>むよ、しんかいに</c><1></c>
125.008,125.409,む,-1,0,<1></c><3>しずむ</c><2>よ、しんかいに</c><1></c>
125.008,125.409,む,-1,-1,<1></c><3>沈む</c><2>よ、深海に</c><1></c>
125.409,125.542,よ、,-1,0,<1></c><3>しずむよ、</c><2>しんかいに</c><1></c>
125.409,125.542,よ、,-1,-1,<1></c><3>沈むよ、</c><2>深海に</c><1></c>
125.542,125.642,し,-1,0,<1></c><3>しずむよ、し</c><2>んかいに</c><1></c>
125.542,125.776,深,-1,-1,<1></c><3>沈むよ、深</c><2>海に</c><1></c>
125.642,125.776,ん,-1,0,<1></c><3>しずむよ、しん</c><2>かいに</c><1></c>
125.776,126.009,か,-1,0,<1></c><3>しずむよ、しんか</c><2>いに</c><1></c>
125.776,126.143,海,-1,-1,<1></c><3>沈むよ、深海</c><2>に</c><1></c>
126.009,126.143,い,-1,0,<1></c><3>しずむよ、しんかい</c><2>に</c><1></c>
126.143,126.71,に,-1,0,<1></c><3>しずむよ、しんかいに</c><1></c>
126.143,126.71,に,-1,-1,<1></c><3>沈むよ、深海に</c><1></c>
130.647,130.848,し,-1,0,<1></c><3>し</c><2>ずむよ、しんかいに</c><1></c>
130.647,131.014,沈,-1,-1,<1></c><3>沈</c><2>むよ、深海に</c><1></c>
130.848,131.014,ず,-1,0,<1></c><3>しず</c><2>むよ、しんかいに</c><1></c>
131.014,131.415,む,-1,0,<1></c><3>しずむ</c><2>よ、しんかいに</c><1></c>
131.014,131.415,む,-1,-1,<1></c><3>沈む</c><2>よ、深海に</c><1></c>
131.415,131.548,よ、,-1,0,<1></c><3>しずむよ、</c><2>しんかいに</c><1></c>
131.415,131.548,よ、,-1,-1,<1></c><3>沈むよ、</c><2>深海に</c><1></c>
131.548,131.648,し,-1,0,<1></c><3>しずむよ、し</c><2>んかいに</c><1></c>
131.548,131.782,深,-1,-1,<1></c><3>沈むよ、深</c><2>海に</c><1></c>
131.648,131.782,ん,-1,0,<1></c><3>しずむよ、しん</c><2>かいに</c><1></c>
131.782,132.015,か,-1,0,<1></c><3>しずむよ、しんか</c><2>いに</c><1></c>
131.782,132.149,海,-1,-1,<1></c><3>沈むよ、深海</c><2>に</c><1></c>
132.015,132.149,い,-1,0,<1></c><3>しずむよ、しんかい</c><2>に</c><1></c>
132.149,132.749,に,-1,0,<1></c><3>しずむよ、しんかいに</c><1></c>
132.149,132.749,に,-1,-1,<1></c><3>沈むよ、深海に</c><1></c>
155.939,156.14,ぬ,-1,0,<1></c><3>ぬ</c><2>れてきづいたふるえるからだ</c><1></c>
155.939,156.14,濡,-1,-1,<1></c><3>濡</c><2>れて気付いた震える体</c><1></c>
156.14,156.34,れ,-1,0,<1></c><3>ぬれ</c><2>てきづいたふるえるからだ</c><1></c>
156.14,156.34,れ,-1,-1,<1></c><3>濡れ</c><2>て気付いた震える体</c><1></c>
156.34,156.507,て,-1,0,<1></c><3>ぬれて</c><2>きづいたふるえるからだ</c><1></c>
156.34,156.507,て,-1,-1,<1></c><3>濡れて</c><2>気付いた震える体</c><1></c>
156.507,156.707,き,-1,0,<1></c><3>ぬれてき</c><2>づいたふるえるからだ</c><1></c>
156.507,156.707,気,-1,-1,<1></c><3>濡れて気</c><2>付いた震える体</c><1></c>
156.707,157.808,づ,-1,0,<1></c><3>ぬれてきづ</c><2>いたふるえるからだ</c><1></c>
156.707,157.808,付,-1,-1,<1></c><3>濡れて気付</c><2>いた震える体</c><1></c>
157.808,158.041,い,-1,0,<1></c><3>ぬれてきづい</c><2>たふるえるからだ</c><1></c>
157.808,158.041,い,-1,-1,<1></c><3>濡れて気付い</c><2>た震える体</c><1></c>
158.041,159.51,た,-1,0,<1></c><3>ぬれてきづいた</c><2>ふるえるからだ</c><1></c>
158.041,159.51,た,-1,-1,<1></c><3>濡れて気付いた</c><2>震える体</c><1></c>
159.51,159.71,ふ,-1,0,<1></c><3>ぬれてきづいたふ</c><2>るえるからだ</c><1></c>
159.51,160.043,震,-1,-1,<1></c><3>濡れて気付いた震</c><2>える体</c><1></c>
159.71,160.043,る,-1,0,<1></c><3>ぬれてきづいたふる</c><2>えるからだ</c><1></c>
160.043,160.244,え,-1,0,<1></c><3>ぬれてきづいたふるえ</c><2>るからだ</c><1></c>
160.043,160.244,え,-1,-1,<1></c><3>濡れて気付いた震え</c><2>る体</c><1></c>
160.244,160.644,る,-1,0,<1></c><3>ぬれてきづいたふるえる</c><2>からだ</c><1></c>
160.244,160.644,る,-1,-1,<1></c><3>濡れて気付いた震える</c><2>体</c><1></c>
160.644,160.844,か,-1,0,<1></c><3>ぬれてきづいたふるえるか</c><2>らだ</c><1></c>
160.644,161.778,体,-1,-1,<1></c><3>濡れて気付いた震える体</c><1></c>
160.844,161.044,ら,-1,0,<1></c><3>ぬれてきづいたふるえるから</c><2>だ</c><1></c>
161.044,161.778,だ,-1,0,<1></c><3>ぬれてきづいたふるえるからだ</c><1></c>
161.778,161.979,あ,-1,0,<1></c><3>あ</c><2>ふれてきちゃった、ふなぞこからだ</c><1></c>
161.778,161.979,あ,-1,-1,<1></c><3>あ</c><2>ふれてきちゃった、船底からだ</c><1></c>
161.979,162.179,ふ,-1,0,<1></c><3>あふ</c><2>れてきちゃった、ふなぞこからだ</c><1></c>
161.979,162.179,ふ,-1,-1,<1></c><3>あふ</c><2>れてきちゃった、船底からだ</c><1></c>
162.179,162.346,れ,-1,0,<1></c><3>あふれ</c><2>てきちゃった、ふなぞこからだ</c><1></c>
162.179,162.346,れ,-1,-1,<1></c><3>あふれ</c><2>てきちゃった、船底からだ</c><1></c>
162.346,162.513,て,-1,0,<1></c><3>あふれて</c><2>きちゃった、ふなぞこからだ</c><1></c>
162.346,162.513,て,-1,-1,<1></c><3>あふれて</c><2>きちゃった、船底からだ</c><1></c>
162.513,162.713,き,-1,0,<1></c><3>あふれてき</c><2>ちゃった、ふなぞこからだ</c><1></c>
162.513,162.713,き,-1,-1,<1></c><3>あふれてき</c><2>ちゃった、船底からだ</c><1></c>
162.713,163.881,ちゃ,-1,0,<1></c><3>あふれてきちゃ</c><2>った、ふなぞこからだ</c><1></c>
162.713,163.881,ちゃ,-1,-1,<1></c><3>あふれてきちゃ</c><2>った、船底からだ</c><1></c>
163.881,164.081,っ,-1,0,<1></c><3>あふれてきちゃっ</c><2>た、ふなぞこからだ</c><1></c>
163.881,164.081,っ,-1,-1,<1></c><3>あふれてきちゃっ</c><2>た、船底からだ</c><1></c>
164.081,165.516,た、,-1,0,<1></c><3>あふれてきちゃった、</c><2>ふなぞこからだ</c><1></c>
164.081,165.516,た、,-1,-1,<1></c><3>あふれてきちゃった、</c><2>船底からだ</c><1></c>
165.516,165.716,ふ,-1,0,<1></c><3>あふれてきちゃった、ふ</c><2>なぞこからだ</c><1></c>
165.516,166.083,船,-1,-1,<1></c><3>あふれてきちゃった、船</c><2>底からだ</c><1></c>
165.716,166.083,な,-1,0,<1></c><3>あふれてきちゃった、ふな</c><2>ぞこからだ</c><1></c>
166.083,166.283,ぞ,-1,0,<1></c><3>あふれてきちゃった、ふなぞ</c><2>こからだ</c><1></c>
166.083,166.65,底,-1,-1,<1></c><3>あふれてきちゃった、船底</c><2>からだ</c><1></c>
166.283,166.65,こ,-1,0,<1></c><3>あふれてきちゃった、ふなぞこ</c><2>からだ</c><1></c>
166.65,166.85,か,-1,0,<1></c><3>あふれてきちゃった、ふなぞこか</c><2>らだ</c><1></c>
166.65,166.85,か,-1,-1,<1></c><3>あふれてきちゃった、船底か</c><2>らだ</c><1></c>
166.85,167.05,ら,-1,0,<1></c><3>あふれてきちゃった、ふなぞこから</c><2>だ</c><1></c>
166.85,167.05,ら,-1,-1,<1></c><3>あふれてきちゃった、船底から</c><2>だ</c><1></c>
167.05,167.784,だ,-1,0,<1></c><3>あふれてきちゃった、ふなぞこからだ</c><1></c>
167.05,167.784,だ,-1,-1,<1></c><3>あふれてきちゃった、船底からだ</c><1></c>
167.784,167.951,あ,-1,0,<1></c><3>あ</c><2>ながあいたんだ、ざしょうして</c><1></c>
167.784,168.152,穴,-1,-1,<1></c><3>穴</c><2>が空いたんだ、座礁して</c><1></c>
167.951,168.152,な,-1,0,<1></c><3>あな</c><2>があいたんだ、ざしょうして</c><1></c>
168.152,168.352,が,-1,0,<1></c><3>あなが</c><2>あいたんだ、ざしょうして</c><1></c>
168.152,168.352,が,-1,-1,<1></c><3>穴が</c><2>空いたんだ、座礁して</c><1></c>
168.352,168.519,あ,-1,0,<1></c><3>あながあ</c><2>いたんだ、ざしょうして</c><1></c>
168.352,168.519,空,-1,-1,<1></c><3>穴が空</c><2>いたんだ、座礁して</c><1></c>
168.519,168.719,い,-1,0,<1></c><3>あながあい</c><2>たんだ、ざしょうして</c><1></c>
168.519,168.719,い,-1,-1,<1></c><3>穴が空い</c><2>たんだ、座礁して</c><1></c>
168.719,169.286,た,-1,0,<1></c><3>あながあいた</c><2>んだ、ざしょうして</c><1></c>
