start,end,line,unformatted,segments,token,time_diff,unf_diff,line_diff,ref_start,ref_end,prev_segments,next_segments
227.778,228.045,0,こんなとこでまよってるといけないよ、ぜったいに,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (3, 'る'), (3, 'と'), (3, 'い'), (3, 'け'), (3, 'な'), (3, 'い'), (3, 'よ'), (3, '、'), (3, 'ぜ'), (3, 'っ'), (3, 'た'), (2, 'い'), (2, 'に')]",た,False,False,False,False,False,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (3, 'る'), (3, 'と'), (3, 'い'), (3, 'け'), (3, 'な'), (3, 'い'), (3, 'よ'), (3, '、'), (3, 'ぜ'), (3, 'っ'), (3, 'た'), (3, 'い'), (2, 'に')]","[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (3, 'る'), (3, 'と'), (3, 'い'), (3, 'け'), (3, 'な'), (3, 'い'), (3, 'よ'), (3, '、'), (3, 'ぜ'), (3, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]"
227.678,227.778,0,こんなとこでまよってるといけないよ、ぜったいに,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (3, 'る'), (3, 'と'), (3, 'い'), (3, 'け'), (3, 'な'), (3, 'い'), (3, 'よ'), (3, '、'), (3, 'ぜ'), (3, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]",っ,False,False,False,False,False,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (3, 'る'), (3, 'と'), (3, 'い'), (3, 'け'), (3, 'な'), (3, 'い'), (3, 'よ'), (3, '、'), (3, 'ぜ'), (3, 'っ'), (3, 'た'), (2, 'い'), (2, 'に')]","[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (3, 'る'), (3, 'と'), (3, 'い'), (3, 'け'), (3, 'な'), (3, 'い'), (3, 'よ'), (3, '、'), (3, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]"
227.578,227.678,0,こんなとこでまよってるといけないよ、ぜったいに,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (3, 'る'), (3, 'と'), (3, 'い'), (3, 'け'), (3, 'な'), (3, 'い'), (3, 'よ'), (3, '、'), (3, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]",ぜ,False,False,False,False,False,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (3, 'る'), (3, 'と'), (3, 'い'), (3, 'け'), (3, 'な'), (3, 'い'), (3, 'よ'), (3, '、'), (3, 'ぜ'), (3, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]","[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (3, 'る'), (3, 'と'), (3, 'い'), (3, 'け'), (3, 'な'), (3, 'い'), (3, 'よ'), (3, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]"
227.377,227.578,0,こんなとこでまよってるといけないよ、ぜったいに,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (3, 'る'), (3, 'と'), (3, 'い'), (3, 'け'), (3, 'な'), (3, 'い'), (3, 'よ'), (3, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]",よ、,False,False,False,False,False,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (3, 'る'), (3, 'と'), (3, 'い'), (3, 'け'), (3, 'な'), (3, 'い'), (3, 'よ'), (3, '、'), (3, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]","[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (3, 'る'), (3, 'と'), (3, 'い'), (3, 'け'), (3, 'な'), (3, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]"
227.277,227.377,0,こんなとこでまよってるといけないよ、ぜったいに,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (3, 'る'), (3, 'と'), (3, 'い'), (3, 'け'), (3, 'な'), (3, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]",い,False,False,False,False,False,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (3, 'る'), (3, 'と'), (3, 'い'), (3, 'け'), (3, 'な'), (3, 'い'), (3, 'よ'), (3, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]","[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (3, 'る'), (3, 'と'), (3, 'い'), (3, 'け'), (3, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]"
227.01,227.277,0,こんなとこでまよってるといけないよ、ぜったいに,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (3, 'る'), (3, 'と'), (3, 'い'), (3, 'け'), (3, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]",な,False,False,False,False,False,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (3, 'る'), (3, 'と'), (3, 'い'), (3, 'け'), (3, 'な'), (3, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]","[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (3, 'る'), (3, 'と'), (3, 'い'), (3, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]"
226.81,227.01,0,こんなとこでまよってるといけないよ、ぜったいに,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (3, 'る'), (3, 'と'), (3, 'い'), (3, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]",け,False,False,False,False,False,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (3, 'る'), (3, 'と'), (3, 'い'), (3, 'け'), (3, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]","[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (3, 'る'), (3, 'と'), (3, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]"
226.643,226.81,0,こんなとこでまよってるといけないよ、ぜったいに,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (3, 'る'), (3, 'と'), (3, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]",い,False,False,False,False,False,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (3, 'る'), (3, 'と'), (3, 'い'), (3, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]","[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (3, 'る'), (3, 'と'), (2, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]"
226.343,226.643,0,こんなとこでまよってるといけないよ、ぜったいに,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (3, 'る'), (3, 'と'), (2, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]",と,False,False,False,False,False,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (3, 'る'), (3, 'と'), (3, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]","[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (3, 'る'), (2, 'と'), (2, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]"
226.243,226.343,0,こんなとこでまよってるといけないよ、ぜったいに,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (3, 'る'), (2, 'と'), (2, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]",る,False,False,False,False,False,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (3, 'る'), (3, 'と'), (2, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]","[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (2, 'る'), (2, 'と'), (2, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]"
226.076,226.243,0,こんなとこでまよってるといけないよ、ぜったいに,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (2, 'る'), (2, 'と'), (2, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]",て,False,False,False,False,False,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (3, 'る'), (2, 'と'), (2, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]","[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (2, 'て'), (2, 'る'), (2, 'と'), (2, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]"
225.876,226.076,0,こんなとこでまよってるといけないよ、ぜったいに,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (2, 'て'), (2, 'る'), (2, 'と'), (2, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]",っ,False,False,False,False,False,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (2, 'る'), (2, 'と'), (2, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]","[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (2, 'っ'), (2, 'て'), (2, 'る'), (2, 'と'), (2, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]"
225.676,225.876,0,こんなとこでまよってるといけないよ、ぜったいに,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (2, 'っ'), (2, 'て'), (2, 'る'), (2, 'と'), (2, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]",よ,False,False,False,False,False,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (2, 'て'), (2, 'る'), (2, 'と'), (2, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]","[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (2, 'よ'), (2, 'っ'), (2, 'て'), (2, 'る'), (2, 'と'), (2, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]"
225.509,225.676,0,こんなとこでまよってるといけないよ、ぜったいに,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (2, 'よ'), (2, 'っ'), (2, 'て'), (2, 'る'), (2, 'と'), (2, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]",ま,False,False,False,False,False,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (2, 'っ'), (2, 'て'), (2, 'る'), (2, 'と'), (2, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]","[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (2, 'ま'), (2, 'よ'), (2, 'っ'), (2, 'て'), (2, 'る'), (2, 'と'), (2, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]"
225.142,225.509,0,こんなとこでまよってるといけないよ、ぜったいに,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (2, 'ま'), (2, 'よ'), (2, 'っ'), (2, 'て'), (2, 'る'), (2, 'と'), (2, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]",で,False,False,False,False,False,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (2, 'よ'), (2, 'っ'), (2, 'て'), (2, 'る'), (2, 'と'), (2, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]","[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (2, 'で'), (2, 'ま'), (2, 'よ'), (2, 'っ'), (2, 'て'), (2, 'る'), (2, 'と'), (2, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]"
224.775,225.142,0,こんなとこでまよってるといけないよ、ぜったいに,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (2, 'で'), (2, 'ま'), (2, 'よ'), (2, 'っ'), (2, 'て'), (2, 'る'), (2, 'と'), (2, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]",こ,False,False,False,False,False,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (2, 'ま'), (2, 'よ'), (2, 'っ'), (2, 'て'), (2, 'る'), (2, 'と'), (2, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]","[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (2, 'こ'), (2, 'で'), (2, 'ま'), (2, 'よ'), (2, 'っ'), (2, 'て'), (2, 'る'), (2, 'と'), (2, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]"
224.575,224.775,0,こんなとこでまよってるといけないよ、ぜったいに,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (2, 'こ'), (2, 'で'), (2, 'ま'), (2, 'よ'), (2, 'っ'), (2, 'て'), (2, 'る'), (2, 'と'), (2, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]",と,False,False,False,False,False,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (2, 'で'), (2, 'ま'), (2, 'よ'), (2, 'っ'), (2, 'て'), (2, 'る'), (2, 'と'), (2, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]","[(3, 'こ'), (3, 'ん'), (3, 'な'), (2, 'と'), (2, 'こ'), (2, 'で'), (2, 'ま'), (2, 'よ'), (2, 'っ'), (2, 'て'), (2, 'る'), (2, 'と'), (2, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]"
224.341,224.575,0,こんなとこでまよってるといけないよ、ぜったいに,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (2, 'と'), (2, 'こ'), (2, 'で'), (2, 'ま'), (2, 'よ'), (2, 'っ'), (2, 'て'), (2, 'る'), (2, 'と'), (2, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]",な,False,False,False,False,False,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (2, 'こ'), (2, 'で'), (2, 'ま'), (2, 'よ'), (2, 'っ'), (2, 'て'), (2, 'る'), (2, 'と'), (2, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]","[(3, 'こ'), (3, 'ん'), (2, 'な'), (2, 'と'), (2, 'こ'), (2, 'で'), (2, 'ま'), (2, 'よ'), (2, 'っ'), (2, 'て'), (2, 'る'), (2, 'と'), (2, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]"
224.208,224.341,0,こんなとこでまよってるといけないよ、ぜったいに,"[(3, 'こ'), (3, 'ん'), (2, 'な'), (2, 'と'), (2, 'こ'), (2, 'で'), (2, 'ま'), (2, 'よ'), (2, 'っ'), (2, 'て'), (2, 'る'), (2, 'と'), (2, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]",ん,False,False,False,False,False,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (2, 'と'), (2, 'こ'), (2, 'で'), (2, 'ま'), (2, 'よ'), (2, 'っ'), (2, 'て'), (2, 'る'), (2, 'と'), (2, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]","[(3, 'こ'), (2, 'ん'), (2, 'な'), (2, 'と'), (2, 'こ'), (2, 'で'), (2, 'ま'), (2, 'よ'), (2, 'っ'), (2, 'て'), (2, 'る'), (2, 'と'), (2, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]"
224.007,224.208,0,こんなとこでまよってるといけないよ、ぜったいに,"[(3, 'こ'), (2, 'ん'), (2, 'な'), (2, 'と'), (2, 'こ'), (2, 'で'), (2, 'ま'), (2, 'よ'), (2, 'っ'), (2, 'て'), (2, 'る'), (2, 'と'), (2, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]",こ,False,False,False,False,True,"[(3, 'こ'), (3, 'ん'), (2, 'な'), (2, 'と'), (2, 'こ'), (2, 'で'), (2, 'ま'), (2, 'よ'), (2, 'っ'), (2, 'て'), (2, 'る'), (2, 'と'), (2, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]","[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (3, 'る'), (3, 'と'), (3, 'し'), (3, 'ず'), (3, 'む'), (3, 'よ'), (3, '、'), (3, 'し'), (3, 'ん'), (3, 'か'), (3, 'い'), (3, 'に')]"
120.17,120.737,0,こんなとこでまよってるとしずむよ、しんかいに,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (3, 'る'), (3, 'と'), (3, 'し'), (3, 'ず'), (3, 'む'), (3, 'よ'), (3, '、'), (3, 'し'), (3, 'ん'), (3, 'か'), (3, 'い'), (3, 'に')]",に,True,True,False,True,False,"[(3, 'こ'), (2, 'ん'), (2, 'な'), (2, 'と'), (2, 'こ'), (2, 'で'), (2, 'ま'), (2, 'よ'), (2, 'っ'), (2, 'て'), (2, 'る'), (2, 'と'), (2, 'い'), (2, 'け'), (2, 'な'), (2, 'い'), (2, 'よ'), (2, '、'), (2, 'ぜ'), (2, 'っ'), (2, 'た'), (2, 'い'), (2, 'に')]","[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (3, 'る'), (3, 'と'), (3, 'し'), (3, 'ず'), (3, 'む'), (3, 'よ'), (3, '、'), (3, 'し'), (3, 'ん'), (3, 'か'), (3, 'い'), (2, 'に')]"
119.97,120.17,0,こんなとこでまよってるとしずむよ、しんかいに,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (3, 'る'), (3, 'と'), (3, 'し'), (3, 'ず'), (3, 'む'), (3, 'よ'), (3, '、'), (3, 'し'), (3, 'ん'), (3, 'か'), (3, 'い'), (2, 'に')]",い,False,False,False,False,False,"[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (3, 'る'), (3, 'と'), (3, 'し'), (3, 'ず'), (3, 'む'), (3, 'よ'), (3, '、'), (3, 'し'), (3, 'ん'), (3, 'か'), (3, 'い'), (3, 'に')]","[(3, 'こ'), (3, 'ん'), (3, 'な'), (3, 'と'), (3, 'こ'), (3, 'で'), (3, 'ま'), (3, 'よ'), (3, 'っ'), (3, 'て'), (3, 'る'), (3, 'と'), (3, 'し'), (3, 'ず'), (3, 'む'), (3, 'よ'), (3, '、'), (3, 'し'), (3, 'ん'), (3, 'か'), (2, 'い'), (2, 'に')]"
